Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,330.8999938964844,334.0,329.6499938964844,332.8500061035156,325.6756591796875,5951893
2023-01-03,331.5,333.3500061035156,330.25,331.1000061035156,323.9634094238281,5997051
2023-01-04,331.8500061035156,332.5,326.0,327.0,319.9517517089844,6689769
2023-01-05,328.6499938964844,333.8999938964844,328.20001220703125,333.45001220703125,326.26275634765625,8171437
2023-01-06,334.70001220703125,337.54998779296875,333.1000061035156,335.04998779296875,327.8282470703125,8284135
2023-01-09,336.95001220703125,341.29998779296875,336.1499938964844,338.04998779296875,330.7635803222656,10618786
2023-01-10,337.8999938964844,338.3999938964844,332.54998779296875,333.3999938964844,326.21380615234375,6949605
2023-01-11,335.1000061035156,335.1000061035156,331.29998779296875,331.79998779296875,324.6482849121094,4584293
2023-01-12,333.3999938964844,333.6000061035156,328.1000061035156,329.8500061035156,322.7403564453125,6638422
2023-01-13,329.8500061035156,332.25,326.3999938964844,328.75,321.6640319824219,14412671
2023-01-16,330.3500061035156,332.20001220703125,327.54998779296875,330.20001220703125,323.0827941894531,8253942
2023-01-17,330.20001220703125,333.5,329.1000061035156,332.25,325.088623046875,13712537
2023-01-18,334.0,336.54998779296875,332.3999938964844,334.6499938964844,327.4368896484375,12555527
2023-01-19,334.0,335.6499938964844,331.6499938964844,332.1499938964844,324.9907531738281,8346130
2023-01-20,332.0,335.20001220703125,329.25,334.6000061035156,327.3879699707031,13103664
2023-01-23,336.0,338.1499938964844,333.04998779296875,337.75,330.4700622558594,7124807
2023-01-24,337.79998779296875,340.75,337.6000061035156,338.95001220703125,331.6441955566406,12302874
2023-01-25,338.8999938964844,341.0,335.25,339.25,331.9377136230469,12497542
2023-01-27,341.79998779296875,348.8500061035156,341.5,346.0,338.542236328125,21040139
2023-01-30,346.8999938964844,351.75,341.8500061035156,344.79998779296875,337.36810302734375,14091519
